x,y,z,visibility,presence,hand
0.7877122163772583,0.6794259548187256,-2.3340348320743942e-07,0.0,0.0,0
0.7498125433921814,0.6134775280952454,-0.013163006864488125,0.0,0.0,0
0.7254226207733154,0.5375715494155884,-0.024141879752278328,0.0,0.0,0
0.7039341926574707,0.47667691111564636,-0.03749161958694458,0.0,0.0,0
0.6891909241676331,0.4283905029296875,-0.049491576850414276,0.0,0.0,0
0.7678683400154114,0.4538609981536865,-0.003909455146640539,0.0,0.0,0
0.750190794467926,0.38735079765319824,-0.028314128518104553,0.0,0.0,0
0.7275528907775879,0.39616748690605164,-0.04805662855505943,0.0,0.0,0
0.7100701928138733,0.4199705123901367,-0.05795499309897423,0.0,0.0,0
0.7917827367782593,0.4420042932033539,-0.008080074563622475,0.0,0.0,0
0.7891566753387451,0.3544655740261078,-0.0249924436211586,0.0,0.0,0
0.778296172618866,0.30299004912376404,-0.03763296455144882,0.0,0.0,0
0.7642483115196228,0.26617687940597534,-0.04575875401496887,0.0,0.0,0
0.8145412802696228,0.45294636487960815,-0.01663375087082386,0.0,0.0,0
0.81966233253479,0.36595144867897034,-0.030690189450979233,0.0,0.0,0
0.8142002820968628,0.3107089400291443,-0.039202071726322174,0.0,0.0,0
0.8068364262580872,0.2675957679748535,-0.043643053621053696,0.0,0.0,0
0.833381712436676,0.48054513335227966,-0.027227293699979782,0.0,0.0,0
0.8556554317474365,0.4195801317691803,-0.034580882638692856,0.0,0.0,0
0.8665555715560913,0.37493616342544556,-0.03823192045092583,0.0,0.0,0
0.8735755085945129,0.33234158158302307,-0.040561068803071976,0.0,0.0,0
